ques_1_1,ques_1_2,ques_1_3,ques_1_4,ques_1_5,ques_1_6,ques_1_7,ques_1_8,ques_1_9,ques_1_10,ques_1_11,ques_1_12,ques_1_13,ques_1_14,ques_1_15,ques_1_16,ques_1_17,ques_1_18,ques_1_19,ques_1_20,ques_1_21,ques_1_22,ques_1_23,ques_1_24,ques_1_25,ques_1_26,ques_1_27,ques_1_28,ques_1_29,ques_1_30,ques_1_31,ques_1_32,id,interview,school,class,studentid,classind,classsize,idt,st_V8,sch_score_68_3,sch_score_68_8,sch_score_68_13,sch_gpa_68,sch_score_70_3,sch_score_70_8,sch_score_70_13,sch_gpa_10,age,iq,edu_father,edu_mother,empmot,int_index,int_5q,intdum1,intdum2,intdum3,intdum4,intdum5,intdum6,iq_d1,iq_d2,iq_d3,iq_d4,iq_d5,iq_d6,edu_fatherd1,edu_fatherd2,edu_fatherd3,edu_fatherd4,edu_fatherdm,edu_motherd1,edu_motherd2,edu_motherd3,edu_motherd4,edu_motherdm,prestige,fem,_merge
10,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155229,1,55,2,29,91,35,55229,neusprachlich,3,4,4,3.0999999,2,4,3,3,16,34,2,1,1,12,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,1,3
5,16,19,20,25,27,34,35,,,,,,,,,,,,,,,,,,,,,,,,,155230,1,55,2,30,91,35,55230,neusprachlich,4,4,4,3.5,4,4,2,3,16,31,2,1,3,10,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42,1,3
1,2,8,11,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,155231,1,55,2,31,91,35,55231,neusprachlich,3,5,4,3.4000001,4,4,2,3.2307692,16,34,1,1,3,15,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,0,3
1,8,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155232,1,55,2,32,91,35,55232,neusprachlich,3,3,4,3,3,3,3,2.5384614,14,40,5,3,1,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,39,1,3
10,11,13,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,155233,1,55,2,33,91,35,55233,neusprachlich,3,4,4,3.2,3,4,3,2.7692308,14,38,11,2,2,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,57,0,3
6,12,14,16,22,24,25,30,35,,,,,,,,,,,,,,,,,,,,,,,,155234,1,55,2,34,91,35,55234,neusprachlich,4,3,4,3.0999999,3,3,3,2.6923077,16,35,6,2,3,14,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43,1,3
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155235,1,55,2,35,91,35,55235,neusprachlich,3,3,5,3.5,3,3,4,3.1538463,16,40,13,10,2,13,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54,1,3
2,4,7,13,14,17,25,26,23,30,,,,,,,,,,,,,,,,,,,,,,,156101,1,56,1,1,92,33,56101,neusprachlich,4,4,3,3.2727273,3,5,3,3,15,25,2,2,2,15,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,59,1,3
1,6,7,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,156102,1,56,1,2,92,33,56102,neusprachlich,3,3,2,2.6363637,4,3,2,2.909091,15,41,2,1,2,13,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,42,1,3
5,6,11,15,16,29,30,31,32,,,,,,,,,,,,,,,,,,,,,,,,156103,1,56,1,3,92,33,56103,neusprachlich,3,4,5,3.4545455,3,4,3,2.7142856,16,36,10,8,2,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,73,1,3
3,8,13,14,17,19,20,27,28,29,,,,,,,,,,,,,,,,,,,,,,,156104,1,56,1,4,92,33,56104,neusprachlich,3,4,3,3.1818182,4,4,4,3.25,16,50,9,2,2,18,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,46,1,3
15,16,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156105,1,56,1,5,92,33,56105,neusprachlich,3,4,3,3.1818182,3,4,4,3.1818182,16,41,8,2,2,18,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,55,1,3
2,4,7,18,19,25,26,28,33,,,,,,,,,,,,,,,,,,,,,,,,156106,1,56,1,6,92,33,56106,neusprachlich,3,4,5,3.7272727,,,,,15,43,2,2,2,19,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,42,1,3
1,17,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156107,1,56,1,7,92,33,56107,neusprachlich,3,4,3,3,3,4,3,3.25,15,43,13,6,2,17,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,64,1,3
12,13,17,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,156108,1,56,1,8,92,33,56108,neusprachlich,4,3,5,3,4,4,4,3.3333333,16,30,13,1,2,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,76,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156109,1,56,1,9,92,33,56109,neusprachlich,2,4,3,2.5454545,3,4,3,2.6666667,15,59,13,10,2,13,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,70,1,3
1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,156110,1,56,1,10,92,33,56110,neusprachlich,3,3,3,3.2727273,3,3,4,3.25,14,32,13,12,2,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,74,1,3
3,24,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156111,1,56,1,11,92,33,56111,neusprachlich,4,4,4,3.6363637,4,4,4,3.6666667,14,37,6,6,2,14,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,58,1,3
3,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156112,1,56,1,12,92,33,56112,neusprachlich,4,3,2,2.7272727,4,4,3,3.1818182,15,27,9,1,2,15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,1,3
4,7,14,19,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,156113,1,56,1,13,92,33,56113,neusprachlich,3,2,2,2.090909,2,2,2,2.0833333,15,46,13,12,3,17,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,60,1,3
1,4,7,13,17,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,156114,1,56,1,14,92,33,56114,neusprachlich,3,3,2,2.090909,3,3,2,2.25,16,39,1,1,3,17,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,1,3
5,15,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156115,1,56,1,15,92,33,56115,neusprachlich,3,2,4,2.8181818,3,3,4,2.75,15,39,13,10,3,15,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,64,1,3
5,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156116,1,56,1,16,92,33,56116,neusprachlich,4,2,5,3.2727273,3,4,4,3.2727273,14,44,13,13,2,15,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,60,1,3
3,7,8,11,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,156117,1,56,1,17,92,33,56117,neusprachlich,4,4,4,3.8181818,,,,,15,43,9,6,2,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,62,1,3
13,17,19,21,23,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,156118,1,56,1,18,92,33,56118,neusprachlich,4,5,4,3.9000001,4,2,3,3.3333333,16,38,4,2,3,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,39,1,3
2,6,7,8,14,18,25,26,27,28,30,33,,,,,,,,,,,,,,,,,,,,,156119,1,56,1,19,92,33,56119,neusprachlich,4,3,4,3.2727273,4,3,3,3.3333333,14,43,9,6,3,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,51,1,3
8,11,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156120,1,56,1,20,92,33,56120,neusprachlich,4,3,4,3.1818182,5,3,3,3.25,15,39,,2,1,13,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,1,3
7,11,17,18,23,24,30,32,33,,,,,,,,,,,,,,,,,,,,,,,,156121,1,56,1,21,92,33,56121,neusprachlich,4,3,3,3.7272727,3,4,3,3.6666667,15,51,4,2,1,16,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,46,1,3
7,19,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156122,1,56,1,22,92,33,56122,neusprachlich,4,3,4,3.909091,4,4,4,3.8333333,16,27,13,6,2,15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50,1,3
7,11,17,18,21,24,30,32,33,,,,,,,,,,,,,,,,,,,,,,,,156123,1,56,1,23,92,33,56123,neusprachlich,4,3,4,3.6363637,,,,,16,44,10,1,3,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,60,1,3
9,10,12,16,29,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,156124,1,56,1,24,92,33,56124,neusprachlich,4,4,4,3.3636363,3,4,3,2.9166667,15,45,10,6,2,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,52,1,3
6,7,19,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156125,1,56,1,25,92,33,56125,neusprachlich,4,4,3,3.3636363,4,3,4,3.4166667,15,35,13,3,2,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,76,1,3
1,2,4,7,13,14,17,25,28,29,30,,,,,,,,,,,,,,,,,,,,,,156126,1,56,1,26,92,33,56126,neusprachlich,4,4,3,3.3076923,4,4,3,3.0999999,15,35,3,2,2,14,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,62,1,3
3,8,9,12,17,28,29,30,31,,,,,,,,,,,,,,,,,,,,,,,,156127,1,56,1,27,92,33,56127,neusprachlich,2,3,4,2.7272727,3,3,4,3.25,15,31,9,2,2,16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51,1,3
1,3,4,13,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,156128,1,56,1,28,92,33,56128,neusprachlich,2,2,3,2.1818182,2,3,3,2.5833333,15,49,2,1,1,17,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,42,1,3
3,5,8,9,10,12,15,16,24,27,30,31,32,,,,,,,,,,,,,,,,,,,,156129,1,56,1,29,92,33,56129,neusprachlich,4,4,4,3,4,3,4,3.25,15,35,2,4,2,13,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,42,1,3
3,5,9,10,16,15,24,28,29,31,32,,,,,,,,,,,,,,,,,,,,,,156130,1,56,1,30,92,33,56130,neusprachlich,4,3,4,3.3636363,4,3,4,3.3333333,14,40,10,10,2,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39,1,3
5,9,15,16,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,156131,1,56,1,31,92,33,56131,neusprachlich,2,2,4,2.6363637,2,3,5,2.8333333,15,40,13,6,3,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,74,1,3
3,5,10,15,16,24,28,30,31,,,,,,,,,,,,,,,,,,,,,,,,156132,1,56,1,32,92,33,56132,neusprachlich,4,4,3,3.3636363,3,4,2,2.7142856,15,43,7,9,1,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39,1,3
13,14,17,18,19,21,23,30,,,,,,,,,,,,,,,,,,,,,,,,,156133,1,56,1,33,92,33,56133,neusprachlich,4,3,4,3.3636363,4,3,4,3.5,15,24,12,3,2,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,1,3
3,4,11,12,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,156201,1,56,2,1,93,31,56201,GYM. F FRAUENBILDUNG,4,3,4,3.2857144,3,3,5,3.5454545,15,31,8,9,2,17,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,32,1,3
13,15,18,21,22,31,,,,,,,,,,,,,,,,,,,,,,,,,,,156202,1,56,2,2,93,31,56202,GYM. F FRAUENBILDUNG,4,4,4,3.9333334,4,3,4,3.5999999,15,41,5,2,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,32,1,3
8,15,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156203,1,56,2,3,93,31,56203,GYM. F FRAUENBILDUNG,2,2,3,2.0714285,2,3,3,2.2,14,44,2,3,2,16,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,70,1,3
1,3,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156204,1,56,2,4,93,31,56204,GYM. F FRAUENBILDUNG,3,4,4,3.6666667,4,4,4,3.7272727,15,43,9,10,2,13,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,57,1,3
3,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156205,1,56,2,5,93,31,56205,GYM. F FRAUENBILDUNG,2,2,1,1.9285715,2,2,1,2.0999999,15,55,9,6,2,15,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,46,1,3
3,4,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156206,1,56,2,6,93,31,56206,GYM. F FRAUENBILDUNG,3,4,4,3.5714285,,,,,15,45,3,3,2,13,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,42,1,3
3,8,9,14,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,156207,1,56,2,7,93,31,56207,GYM. F FRAUENBILDUNG,4,4,2,2.8571429,4,3,2,2.8888888,16,54,2,2,2,17,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,46,1,3
3,10,13,16,24,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,156208,1,56,2,8,93,31,56208,GYM. F FRAUENBILDUNG,3,4,2,2.2857144,2,3,3,2.5999999,15,43,2,3,2,11,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,43,1,3
3,7,8,14,15,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,156209,1,56,2,9,93,31,56209,GYM. F FRAUENBILDUNG,4,4,2,3.1428571,4,4,4,3.5999999,16,38,10,10,2,17,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,52,1,3
1,4,7,8,9,11,13,15,16,18,20,21,23,26,,,,,,,,,,,,,,,,,,,156210,1,56,2,10,93,31,56210,GYM. F FRAUENBILDUNG,4,4,4,3,4,4,4,3.1818182,17,24,9,8,3,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,43,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156211,1,56,2,11,93,31,56211,GYM. F FRAUENBILDUNG,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,1,3
1,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156212,1,56,2,12,93,31,56212,GYM. F FRAUENBILDUNG,4,4,4,3.5,,,,,15,34,9,3,2,15,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,1,3
10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156213,1,56,2,13,93,31,56213,GYM. F FRAUENBILDUNG,5,5,5,3.5384614,2,4,2,2.8,18,33,10,13,2,14,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,43,1,3
5,18,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156214,1,56,2,14,93,31,56214,GYM. F FRAUENBILDUNG,4,3,3,3.1428571,3,4,3,3.4000001,16,39,2,2,3,14,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57,1,3
3,21,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156215,1,56,2,15,93,31,56215,GYM. F FRAUENBILDUNG,4,4,4,3.2857144,3,4,4,3.3,16,41,4,5,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,46,1,3
8,13,24,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,156216,1,56,2,16,93,31,56216,GYM. F FRAUENBILDUNG,3,4,4,3.2142856,3,5,3,3.3636363,15,28,9,6,2,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,1,3
3,8,15,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156217,1,56,2,17,93,31,56217,GYM. F FRAUENBILDUNG,4,3,4,3.2142856,4,4,4,3.7,14,42,4,2,2,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,39,1,3
1,2,3,10,12,13,14,15,21,22,24,,,,,,,,,,,,,,,,,,,,,,156218,1,56,2,18,93,31,56218,GYM. F FRAUENBILDUNG,4,5,5,3.4615386,4,4,3,3.4000001,15,33,5,5,3,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,38,1,3
3,7,14,17,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,156219,1,56,2,19,93,31,56219,GYM. F FRAUENBILDUNG,4,5,4,3.25,4,5,4,3.875,16,29,3,2,2,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26,1,3
1,3,4,10,12,13,18,21,23,26,28,,,,,,,,,,,,,,,,,,,,,,156220,1,56,2,20,93,31,56220,GYM. F FRAUENBILDUNG,4,4,3,2.7857144,4,4,3,3.0999999,16,46,13,6,2,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,76,1,3
4,13,15,20,22,23,27,30,,,,,,,,,,,,,,,,,,,,,,,,,156221,1,56,2,21,93,31,56221,GYM. F FRAUENBILDUNG,3,3,4,3.6428571,3,4,4,3.2,15,39,2,2,2,13,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,39,1,3
2,13,15,18,21,23,31,,,,,,,,,,,,,,,,,,,,,,,,,,156222,1,56,2,22,93,31,56222,GYM. F FRAUENBILDUNG,3,4,5,3.5,4,4,5,3.6428571,15,37,3,2,3,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,43,1,3
1,3,4,10,12,13,15,16,20,22,26,28,,,,,,,,,,,,,,,,,,,,,156223,1,56,2,23,93,31,56223,GYM. F FRAUENBILDUNG,3,4,4,3,2,3,4,2.6363637,16,33,6,3,2,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,1,3
8,16,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156224,1,56,2,24,93,31,56224,GYM. F FRAUENBILDUNG,3,4,4,2.8571429,4,4,4,3.2727273,15,42,8,6,2,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,76,1,3
4,5,12,19,20,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,156225,1,56,2,25,93,31,56225,GYM. F FRAUENBILDUNG,3,3,4,3.5714285,4,3,4,3.6666667,15,38,6,7,1,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,60,1,3
1,3,4,10,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,156226,1,56,2,26,93,31,56226,GYM. F FRAUENBILDUNG,4,4,3,3.3571429,4,4,4,3.3846154,16,49,2,2,1,15,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,42,1,3
8,16,21,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,156227,1,56,2,27,93,31,56227,GYM. F FRAUENBILDUNG,3,3,2,2.5714285,3,3,2,2.5999999,15,41,2,3,2,14,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,43,1,3
8,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156228,1,56,2,28,93,31,56228,GYM. F FRAUENBILDUNG,4,3,3,2.9285715,3,4,3,3.1818182,14,37,8,9,2,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,46,1,3
3,5,6,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,156229,1,56,2,29,93,31,56229,GYM. F FRAUENBILDUNG,4,4,3,3.0714285,3,4,3,3.1111112,15,36,2,2,2,9,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39,1,3
1,11,15,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,156230,1,56,2,30,93,31,56230,GYM. F FRAUENBILDUNG,4,4,3,2.9285715,3,4,2,3.0999999,15,37,7,10,3,13,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,43,1,3
1,11,13,15,18,21,22,23,,,,,,,,,,,,,,,,,,,,,,,,,156231,1,56,2,31,93,31,56231,GYM. F FRAUENBILDUNG,3,4,3,3.5,,,,,15,52,2,5,1,12,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,44,1,3
6,9,10,14,15,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,157101,1,57,1,1,94,39,57101,neusprachlich,5,5,4,3.7692308,4,4,4,3.7692308,16,44,6,2,2,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,62,1,3
3,4,5,6,9,11,12,13,21,24,26,27,28,29,30,32,33,34,,,,,,,,,,,,,,,157102,1,57,1,2,94,39,57102,neusprachlich,3,4,3,3.25,4,5,4,3.6153846,14,39,3,10,2,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,62,1,3
6,18,23,24,30,36,,,,,,,,,,,,,,,,,,,,,,,,,,,157103,1,57,1,3,94,39,57103,neusprachlich,4,4,3,2.9166667,4,4,3,2.7692308,15,26,2,2,2,12,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42,1,3
2,5,6,7,8,9,11,12,17,21,27,28,32,33,34,35,37,,,,,,,,,,,,,,,,157104,1,57,1,4,94,39,57104,neusprachlich,3,3,3,2.8333333,3,2,2,2.5384614,14,56,9,10,3,12,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,46,1,3
2,3,4,6,7,9,11,12,13,16,19,21,24,26,27,32,33,34,35,36,37,39,,,,,,,,,,,157105,1,57,1,5,94,39,57105,neusprachlich,3,3,4,2.75,3,3,3,2.4615386,15,33,9,6,3,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,1,3
1,2,3,4,9,15,19,21,28,29,35,38,,,,,,,,,,,,,,,,,,,,,157106,1,57,1,6,94,39,57106,neusprachlich,3,2,4,3.0833333,4,2,5,3.3076923,15,39,8,2,1,14,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,28,1,3
17,32,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157107,1,57,1,7,94,39,57107,neusprachlich,2,3,2,1.9166666,2,2,3,1.8461539,15,51,13,6,2,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60,1,3
2,3,4,9,21,29,35,36,,,,,,,,,,,,,,,,,,,,,,,,,157108,1,57,1,8,94,39,57108,neusprachlich,3,3,3,2.8333333,3,3,2,2.7692308,15,33,4,3,2,17,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39,1,3
4,15,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157109,1,57,1,9,94,39,57109,neusprachlich,2,4,5,3.1538463,3,4,4,3.0769231,16,25,4,2,2,15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26,1,3
1,2,6,9,15,19,21,33,38,,,,,,,,,,,,,,,,,,,,,,,,157110,1,57,1,10,94,39,57110,neusprachlich,4,4,4,3.7692308,3,3,5,3.6153846,16,53,8,10,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,33,1,3
2,21,24,27,28,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,157111,1,57,1,11,94,39,57111,neusprachlich,3,4,2,2.8333333,4,4,2,2.6923077,15,58,13,12,3,12,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,74,1,3
2,4,5,6,7,8,9,11,13,14,18,19,23,24,25,27,28,30,32,33,34,35,36,39,,,,,,,,,157112,1,57,1,12,94,39,57112,neusprachlich,4,4,4,3.0833333,3,5,5,3.3076923,16,35,3,5,3,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,1,3
24,31,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157113,1,57,1,13,94,39,57113,neusprachlich,3,2,3,2.9166667,2,3,3,3.3076923,15,51,4,3,2,13,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,39,1,3
1,6,9,12,15,23,29,30,32,35,39,,,,,,,,,,,,,,,,,,,,,,157114,1,57,1,14,94,39,57114,neusprachlich,3,3,5,3.3333333,,,,,15,38,8,2,2,16,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,46,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157115,1,57,1,15,94,39,57115,neusprachlich,4,4,5,4.0769229,4,4,4,3.6923077,17,,13,2,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,41,1,3
1,9,15,23,30,32,34,39,,,,,,,,,,,,,,,,,,,,,,,,,157116,1,57,1,16,94,39,57116,neusprachlich,5,4,5,3.8461537,3,3,5,3.5384614,16,39,2,10,3,12,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43,1,3
